,phrase,telecom
8121,text,beeline
8122,text,beeline
8123,text,beeline
8124,text,beeline
8125,text,beeline
8126,text,beeline
8127,text,beeline
8128,text,beeline
8129,text,beeline
8130,text,beeline
8131,text,beeline
8132,text,beeline
8133,text,beeline
8134,text,beeline
8135,text,beeline
8136,text,beeline
8137,text,beeline
8138,text,beeline
8139,text,beeline
8140,text,beeline
8141,text,beeline
8142,text,beeline
8143,text,beeline
8144,text,beeline
8145,text,beeline
8146,text,beeline
8147,text,beeline
8148,text,beeline
8149,text,beeline
8150,text,beeline
8151,text,beeline
8152,text,beeline
8153,text,beeline
8154,text,beeline
8155,text,beeline
8156,text,beeline
8157,text,beeline
8158,text,beeline
8159,text,beeline
8160,text,beeline
8161,text,beeline
8162,text,beeline
8163,text,beeline
8164,text,beeline
8165,text,beeline
8166,text,beeline
8167,text,beeline
8168,text,beeline
8169,text,beeline
8170,text,beeline
8171,text,beeline
8172,text,beeline
8173,text,beeline
8174,text,beeline
8175,text,beeline
8176,text,beeline
8177,text,beeline
8178,text,beeline
8179,text,beeline
8180,text,beeline
8181,text,beeline
8182,text,beeline
8183,text,beeline
8184,text,beeline
8185,text,beeline
8186,text,beeline
8187,text,beeline
8188,text,beeline
8189,text,beeline
8190,text,beeline
8191,text,beeline
8192,text,beeline
8193,text,beeline
8194,text,beeline
8195,text,beeline
8196,text,beeline
8197,text,beeline
8198,text,beeline
8199,text,beeline
8200,text,beeline
8201,text,beeline
8202,text,beeline
8203,text,beeline
8204,text,beeline
8205,text,beeline
8206,text,beeline
8207,text,beeline
8208,text,beeline
8209,text,beeline
8210,text,beeline
8211,text,beeline
8212,text,beeline
8213,text,beeline
8214,text,beeline
8215,text,beeline
8216,text,beeline
8217,text,beeline
8218,text,beeline
8219,text,beeline
8220,text,beeline
8221,text,beeline
8222,text,beeline
8223,text,beeline
8224,text,beeline
8225,text,beeline
8226,text,beeline
8227,text,beeline
8228,text,beeline
8229,text,beeline
8230,text,beeline
8231,text,beeline
8232,text,beeline
8233,text,beeline
8234,text,beeline
8235,text,beeline
8236,text,beeline
8237,text,beeline
8238,text,beeline
8239,text,beeline
8240,text,beeline
8241,text,beeline
8242,text,beeline
8243,text,beeline
8244,text,beeline
8245,text,beeline
8246,text,beeline
8247,text,beeline
8248,text,beeline
8249,text,beeline
8250,text,beeline
8251,text,beeline
8252,text,beeline
8253,text,beeline
8254,text,beeline
8255,text,beeline
8256,text,beeline
8257,text,beeline
8258,text,beeline
8259,text,beeline
8260,text,beeline
8261,text,beeline
8262,text,beeline
8263,text,beeline
8264,text,beeline
8265,text,beeline
8266,text,beeline
8267,text,beeline
8268,text,beeline
8269,text,beeline
8270,text,beeline
8271,text,beeline
8272,text,beeline
8273,text,beeline
8274,text,beeline
8275,text,beeline
8276,text,beeline
8277,text,beeline
8278,text,beeline
8279,text,beeline
8280,text,beeline
8281,text,beeline
8282,text,beeline
8283,text,beeline
8284,text,beeline
8285,text,beeline
8286,text,beeline
8287,text,beeline
8288,text,beeline
8289,text,beeline
8290,text,beeline
8291,text,beeline
8292,text,beeline
8293,text,beeline
8294,text,beeline
8295,text,beeline
8296,text,beeline
8297,text,beeline
8298,text,beeline
8299,text,beeline
8300,text,beeline
8301,text,beeline
8302,text,beeline
8303,text,beeline
8304,text,beeline
8305,text,beeline
8306,text,beeline
8307,text,beeline
8308,text,beeline
8309,text,beeline
8310,text,beeline
8311,text,beeline
8312,text,beeline
8313,text,beeline
8314,text,beeline
8315,text,beeline
8316,text,beeline
8317,text,beeline
8318,text,beeline
8319,text,beeline
8320,text,beeline
8321,text,beeline
8322,text,beeline
8323,text,beeline
8324,text,beeline
8325,text,beeline
8326,text,beeline
8327,text,beeline
8328,text,beeline
8329,text,beeline
8330,text,beeline
8331,text,beeline
8332,text,beeline
8333,text,beeline
8334,text,beeline
8335,text,beeline
8336,text,beeline
8337,text,beeline
8338,text,beeline
8339,text,beeline
8340,text,beeline
8341,text,beeline
8342,text,beeline
8343,text,beeline
8344,text,beeline
8345,text,beeline
8346,text,beeline
8347,text,beeline
8348,text,beeline
8349,text,beeline
8350,text,beeline
8351,text,beeline
8352,text,beeline
8353,text,beeline
8354,text,beeline
8355,text,beeline
8356,text,beeline
8357,text,beeline
8358,text,beeline
8359,text,beeline
8360,text,beeline
8361,text,beeline
8362,text,beeline
8363,text,beeline
8364,text,beeline
8365,text,beeline
8366,text,beeline
8367,text,beeline
8368,text,beeline
8369,text,beeline
8370,text,beeline
8371,text,beeline
8372,text,beeline
8373,text,beeline
8374,text,beeline
8375,text,beeline
8376,text,beeline
8377,text,beeline
8378,text,beeline
8379,text,beeline
8380,text,beeline
8381,text,beeline
8382,text,beeline
8383,text,beeline
8384,text,beeline
8385,text,beeline
8386,text,beeline
8387,text,beeline
8388,text,beeline
8389,text,beeline
8390,text,beeline
8391,text,beeline
8392,text,beeline
8393,text,beeline
8394,text,beeline
8395,text,beeline
8396,text,beeline
8397,text,beeline
8398,text,beeline
8399,text,beeline
8400,text,beeline
8401,text,beeline
8402,text,beeline
8403,text,beeline
8404,text,beeline
8405,text,beeline
8406,text,beeline
8407,text,beeline
8408,text,beeline
8409,text,beeline
8410,text,beeline
8411,text,beeline
8412,text,beeline
8413,text,beeline
8414,text,beeline
8415,text,beeline
8416,text,beeline
8417,text,beeline
8418,text,beeline
8419,text,beeline
8420,text,beeline
8421,text,beeline
8422,text,beeline
8423,text,beeline
8424,text,beeline
8425,text,beeline
8426,text,beeline
8427,text,beeline
8428,text,beeline
8429,text,beeline
8430,text,beeline
8431,text,beeline
8432,text,beeline
8433,text,beeline
8434,text,beeline
8435,text,beeline
8436,text,beeline
8437,text,beeline
8438,text,beeline
8439,text,beeline
8440,text,beeline
8441,text,beeline
8442,text,beeline
8443,text,beeline
8444,text,beeline
8445,text,beeline
8446,text,beeline
8447,text,beeline
8448,text,beeline
8449,text,beeline
8450,text,beeline
8451,text,beeline
8452,text,mts
8453,text,mts
8454,text,mts
8455,text,mts
8456,text,mts
8457,text,mts
8458,text,mts
8459,text,mts
8460,text,mts
8461,text,mts
8462,text,mts
8463,text,mts
8464,text,mts
8465,text,mts
8466,text,mts
8467,text,mts
8468,text,mts
8469,text,mts
8470,text,mts
8471,text,mts
8472,text,mts
8473,text,mts
8474,text,mts
8475,text,mts
8476,text,mts
8477,text,mts
8478,text,mts
8479,text,mts
8480,text,mts
8481,text,mts
8482,text,mts
8483,text,mts
8484,text,mts
8485,text,mts
8486,text,mts
8487,text,mts
8488,text,mts
8489,text,mts
8490,text,mts
8491,text,mts
8492,text,mts
8493,text,mts
8494,text,mts
8495,text,mts
8496,text,mts
8497,text,mts
8498,text,mts
8499,text,mts
8500,text,mts
8501,text,mts
8502,text,mts
8503,text,mts
8504,text,mts
8505,text,mts
8506,text,mts
8507,text,mts
8508,text,mts
8509,text,mts
8510,text,mts
8511,text,mts
8512,text,mts
8513,text,mts
8514,text,mts
8515,text,mts
8516,text,mts
8517,text,mts
8518,text,mts
8519,text,mts
8520,text,mts
8521,text,mts
8522,text,mts
8523,text,mts
8524,text,mts
8525,text,mts
8526,text,mts
8527,text,mts
8528,text,mts
8529,text,mts
8530,text,mts
8531,text,mts
8532,text,mts
8533,text,mts
8534,text,mts
8535,text,mts
8536,text,mts
8537,text,mts
8538,text,mts
8539,text,mts
8540,text,mts
8541,text,mts
8542,text,mts
8543,text,mts
8544,text,mts
8545,text,mts
8546,text,mts
8547,text,mts
8548,text,mts
8549,text,mts
8550,text,mts
8551,text,mts
8552,text,mts
8553,text,mts
8554,text,mts
8555,text,mts
8556,text,mts
8557,text,mts
8558,text,mts
8559,text,mts
8560,text,mts
8561,text,mts
8562,text,mts
8563,text,mts
8564,text,mts
8565,text,mts
8566,text,mts
8567,text,mts
8568,text,mts
8569,text,mts
8570,text,mts
8571,text,mts
8572,text,mts
8573,text,mts
8574,text,mts
8575,text,mts
8576,text,mts
8577,text,mts
8578,text,mts
8579,text,mts
8580,text,mts
8581,text,mts
8582,text,mts
8583,text,mts
8584,text,mts
8585,text,mts
8586,text,mts
8587,text,mts
8588,text,mts
8589,text,mts
8590,text,mts
8591,text,mts
8592,text,mts
8593,text,mts
8594,text,mts
8595,text,mts
8596,text,mts
8597,text,mts
8598,text,mts
8599,text,mts
8600,text,mts
8601,text,mts
8602,text,mts
8603,text,mts
8604,text,mts
8605,text,mts
8606,text,mts
8607,text,mts
8608,text,mts
8609,text,mts
8610,text,mts
8611,text,mts
8612,text,mts
8613,text,mts
8614,text,mts
8615,text,mts
8616,text,mts
8617,text,mts
8618,text,mts
8619,text,mts
8620,text,mts
8621,text,mts
8622,text,mts
8623,text,mts
8624,text,mts
8625,text,mts
8626,text,mts
8627,text,mts
8628,text,mts
8629,text,mts
8630,text,mts
8631,text,mts
8632,text,mts
8633,text,mts
8634,text,mts
8635,text,mts
8636,text,mts
8637,text,mts
8638,text,mts
8639,text,mts
8640,text,mts
8641,text,mts
8642,text,mts
